$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$States,$InterfaceFields,$Base,$InterTypeMethods,$Classes,$ClassMethods,$Aspects,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts,$<AnalysisTime
0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,11567.0
0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,11730.5
1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,11622.0
0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,12464.0
0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,11668.5
1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,12230.0
1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,11707.5
0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,12120.5
1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,11855.5
0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,11723.0
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,11746.5
0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,12651.5
1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,11730.5
0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,11676.5
1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,11871.0
0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,11809.0
1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,11699.5
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,11770.0
0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,12019.5
1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,12526.5
0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,11855.5
1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,11738.5
1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,11754.5
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,11988.5
0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,11871.0
1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,11801.0
0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,12128.5
0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,11926.0
1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,11887.0
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,11730.5
1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,11676.0
0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,11739.0
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,11676.0
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,11886.5
1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,11817.0
0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,11645.0
1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,11777.5
0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,11684.0
1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,12214.5
0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,11785.5
0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,11825.0
1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,11660.5
1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,11778.0
0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,12105.0
1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,12074.0
1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,11801.0
0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,12042.5
1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,11762.0
1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,11723.0
0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,11801.0
1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,12183.5
1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,11762.0
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,11871.0
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,11793.5
1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,11793.0
0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,11715.5
1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,12191.0
0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,11925.5
1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,11692.0
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,12011.5
1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,11801.0
1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,12089.5
0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,11645.0
1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,11925.5
0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,11707.0
1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,11715.5
0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,11629.0
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,11730.5
1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,12355.0
1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,11801.0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,11699.5
1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,11996.0
1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,11715.5
0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,11824.5
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,11676.0
1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,11777.5
1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,11848.0
0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,12004.0
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,11793.5
1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,11754.0
0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,12175.5
1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,11660.5
0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,11863.5
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,11972.5
1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,11809.0
0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,11731.0
1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,11762.0
1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,12097.0
1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,11801.0
1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,12035.0
0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,11816.5
0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,11957.0
0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,11824.0
1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,11730.5
1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,11922.5
0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,11637.0
1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,11731.0
1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,11785.5
1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,11832.0
0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,11730.5
1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,11902.5
0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,11886.5
0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,11925.5
1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,11879.0
0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,12253.5
1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,11723.0
1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,11801.0
0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,11770.0
1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,11809.0
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,12043.0
1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,11832.5
1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,11660.5
0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,11660.5
0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,11777.5
1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,11606.0
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,12136.5
1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11840.0
1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,11809.0
0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,11668.5
1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,11645.0
1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,12597.0
1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,11731.0
1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,11707.0
0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11676.0
0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11645.0
1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11762.0
0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,11965.0
0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,11863.5
1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,11957.0
0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11606.0
1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11512.5
1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,11676.0
0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11645.0
0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,11645.0
1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11918.0
0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11700.0
1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11715.0
1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11848.5
0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11746.5
0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11855.5
1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11606.0
0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11551.5
0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11723.5
1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11660.5
0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11559.0
0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11832.0
1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11684.0
1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11754.0
0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,12011.5
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,12401.5
1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,11808.5
0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,12121.0
1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,12393.5
1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,11676.5
1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,12128.5
0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11910.0
1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11793.0
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,11817.0
0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11941.5
1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,11816.5
1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11832.5
1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11863.5
1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11855.5
1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11574.5
1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,11707.5
0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11684.0
0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11824.5
1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11621.5
0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,11678.0
1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,12004.0
1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,11863.5
0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,11606.0
0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,11676.0
1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,11816.5
1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11715.5
0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,12191.0
1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,11739.0
0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11840.0
0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,11699.5
1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11793.5
0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,11785.0
1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,11629.5
0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11652.5
0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11684.0
1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11598.0
1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,11855.5
0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11777.5
1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11808.5
0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11918.0
1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11707.0
0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11653.0
0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,11723.0
1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,11747.0
0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11583.0
1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11707.5
0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,12043.0
1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11746.0
0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11613.5
1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11886.5
1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11933.5
0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11770.0
1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11879.0
0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11661.0
1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11574.5
0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11621.5
1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,12074.0
1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,12097.5
0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11926.0
0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11840.0
1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11700.0
0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,12004.0
1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11754.5
0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11816.5
1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11731.0
0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11808.5
0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11660.5
1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11926.0
0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11676.0
0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11801.0
1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11801.0
0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11730.5
1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11965.0
1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11996.0
0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11809.0
1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11707.0
0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11730.5
0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,11660.5
0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,11762.0
0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11918.0
1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11801.0
1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11824.5
0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11668.0
1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,11645.0
0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11793.0
1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11824.0
0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,12042.5
1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,11715.0
1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,11910.0
0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,11879.0
1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,12004.0
0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11536.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11699.5
1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11972.5
1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11598.5
0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11849.0
0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11653.0
1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11684.0
0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,11645.0
0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,11692.0
1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,11707.5
0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11856.0
0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11746.5
1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11754.0
1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,12105.0
1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11964.5
0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11918.0
1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,12089.5
0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11832.0
0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11707.5
1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11738.5
1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11699.5
1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,11730.5
1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,12175.0
0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11574.5
0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11707.5
1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11645.0
0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,11700.0
1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,11941.5
0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11785.5
1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11676.5
0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,11778.0
0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11723.0
1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,12058.5
1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,11676.5
0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11816.5
0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11575.0
0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11621.5
0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11762.0
1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,12035.0
1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,11700.0
0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11606.0
1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11699.5
0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11746.5
1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11871.5
1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,11676.0
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,11731.0
0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,11762.0
1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,11808.5
0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,11715.0
0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,11801.0
1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,11691.5
1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,11887.0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,11723.0
0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,11684.0
1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,11707.5
0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,11668.5
0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,11684.0
1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,11699.5
1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,11528.0
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,11684.0
1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,11902.5
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,11707.0
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,12067.0
0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,11785.0
1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,11691.5
0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,11715.0
0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,11957.0
1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,11894.5
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,11832.5
0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,11738.5
0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,11840.0
0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,12003.5
1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,11996.0
1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,11723.0
0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,11708.0
1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,11614.0
1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,11599.0
0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,11646.5
0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,11606.0
1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,11543.5
1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,11676.0
1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,11699.5
